timestamp,ram_mb,cpu_percent
1771990601.534522,10380.33984375,355.4
1771990603.5351615,9554.23046875,362.9
1771990605.535629,8318.05859375,365.9
1771990607.5361018,6598.734375,342.9
1771990609.5365403,6130.671875,366.4
1771990611.5370486,4430.6171875,360.9
1771990613.5374956,3037.56640625,344.4
1771990615.537936,1306.20703125,310.9
1771990617.5385041,2078.890625,244.4
1771990619.539083,2852.36328125,213.9
1771990621.5396986,4256.3671875,292.9
1771990623.5401912,4612.421875,143.0
1771990625.5406008,5013.59375,320.9
1771990627.5411377,5887.4453125,205.9
1771990629.541632,6788.60546875,277.9
1771990631.5424614,7972.90234375,283.4
1771990633.543118,8101.14453125,131.0
1771990635.5435796,8612.8046875,318.4
1771990637.5440302,9505.4609375,226.9
1771990639.5445144,10436.43359375,258.4
1771990641.5451055,11532.82421875,286.9
1771990643.5458317,11546.87890625,133.0
1771990645.5464523,12165.09375,350.4
1771990647.5471125,10435.96484375,353.9
1771990649.548121,9679.44921875,362.8
1771990651.548685,8287.15625,361.9
1771990653.549306,6662.9296875,345.4
1771990655.5500765,5101.984375,344.4
1771990657.5506248,4734.78515625,369.4
1771990659.5514703,2851.9765625,345.4
1771990661.5522585,1380.84375,283.4
1771990663.552778,2188.40625,216.4
1771990665.553172,2908.21875,276.4
1771990667.5536108,3922.7421875,246.4
1771990669.554274,4728.83984375,191.9
1771990671.5549707,5494.296875,291.9
1771990673.5554447,5992.03515625,170.0
1771990675.5558844,6612.94921875,305.9
1771990677.556313,7578.84375,262.9
1771990679.5568612,8376.50390625,185.5
1771990681.5574255,8808.6953125,290.9
1771990683.5578792,9614.12109375,189.5
1771990685.5583112,10293.08984375,294.4
1771990687.5587497,11207.33203125,272.4
1771990689.5592391,11930.1796875,174.5
1771990691.5597897,11975.5078125,353.4
1771990693.560518,10294.69921875,350.4
1771990695.5610049,8713.83203125,354.4
1771990697.5616276,8299.203125,371.4
1771990699.5620937,6461.79296875,346.9
1771990701.562559,4967.765625,343.4
1771990703.563052,4316.0078125,354.9
1771990705.5635016,2587.71875,349.9
1771990707.5639846,1647.234375,269.4
1771990709.5644226,2581.01953125,242.9
1771990711.5648887,3599.03125,259.9
1771990713.5653384,4348.11328125,255.4
1771990715.565793,3042.88671875,366.9
1771990717.5663254,1553.1640625,349.4
1771990719.567123,1648.8515625,381.4
1771990721.5677016,1537.8671875,379.4
1771990723.5682523,1553.71875,380.9
1771990725.5688763,1457.24609375,380.4
1771990727.569321,1465.9609375,382.4
1771990729.5698173,1465.62890625,387.9
1771990731.5702856,1465.80859375,387.4
1771990733.5707693,2004.61328125,185.0
1771990735.5712104,2365.91015625,149.0
1771990737.5716887,3149.125,318.9
1771990739.5721424,4092.796875,202.5
1771990741.5725553,4800.83203125,279.9
1771990743.5730221,5718.875,269.9
1771990745.5734973,6509.6171875,162.0
1771990747.5739613,6885.89453125,295.9
1771990749.574797,7758.91796875,206.9
1771990751.575243,8433.48828125,297.4
1771990753.5756886,9341.0546875,276.4
1771990755.5762718,10180.3046875,147.5
1771990757.5766904,10499.16015625,318.9
1771990759.5773265,11376.6328125,206.4
1771990761.5778372,12270.4296875,285.4
1771990763.5783703,11504.6484375,332.4
1771990765.5788662,10157.390625,365.9
1771990767.5793383,8525.62890625,351.9
1771990769.579895,6937.47265625,350.4
1771990771.580516,6484.64453125,369.4
1771990773.5809772,4685.30078125,348.4
1771990775.5814369,3048.80078125,343.9
1771990777.58189,1324.9296875,337.9
1771990779.5823221,2097.515625,240.4
1771990781.582788,2860.62109375,210.5
1771990783.583358,4327.23828125,297.4
1771990785.583968,4673.16796875,142.0
1771990787.5843964,5028.52734375,319.4
1771990789.584858,5899.19921875,206.5
1771990791.5853798,6797.546875,280.4
1771990793.5864983,7981.28515625,283.9
1771990795.5873666,8112.33984375,128.9
1771990797.5879695,8621.45703125,319.4
1771990799.5884383,9516.53515625,224.9
1771990801.5889134,10445.8203125,259.4
1771990803.5896037,11536.97265625,286.9
1771990805.5907934,11535.27734375,131.4
1771990807.5913012,12172.625,353.4
1771990809.592005,10444.09375,352.9
1771990811.5926685,9669.4453125,364.4
1771990813.5931532,8181.23828125,362.4
1771990815.5940042,6653.0,345.4
1771990817.594472,5101.65625,342.4
1771990819.594959,4915.546875,371.4
1771990821.595419,2908.44921875,342.4
1771990823.5958676,1389.9609375,288.9
1771990825.5962863,2214.25,214.5
1771990827.5966794,2917.5390625,276.9
1771990829.5971315,3929.95703125,246.9
1771990831.5976093,4732.68359375,194.5
1771990833.5980868,5494.07421875,290.9
1771990835.5985198,5992.609375,171.5
1771990837.5990455,6700.2890625,305.4
1771990839.599487,7570.25,269.9
1771990841.5999384,8380.28515625,178.0
1771990843.6003706,8805.40234375,289.9
1771990845.6007981,9609.9375,193.5
1771990847.6012237,10287.1171875,293.9
1771990849.6016681,11205.82421875,269.4
1771990851.6020904,11862.3203125,168.5
1771990853.6025999,11980.7734375,354.4
1771990855.6032512,10340.140625,349.4
1771990857.603697,8625.1640625,352.4
1771990859.6042902,8306.63671875,368.4
1771990861.604765,6508.9375,348.9
1771990863.6052444,4828.08203125,341.9
1771990865.6057844,3754.50390625,347.9
1771990867.6062288,2730.5625,360.4
1771990869.6067052,1667.8046875,261.4
1771990871.607157,2337.3515625,168.5
1771990873.607582,3047.19921875,298.9
1771990875.6080368,4044.56640625,225.4
1771990877.6085346,4973.69140625,267.9
1771990879.6090107,6158.0546875,284.4
1771990881.6096573,6188.984375,129.5
1771990883.61024,6829.8515625,317.9
1771990885.6106782,7668.63671875,238.9
1771990887.6111593,8592.859375,243.9
1771990889.6116662,9364.265625,287.9
1771990891.6121097,9695.0078125,144.5
1771990893.6125615,10332.15234375,320.9
1771990895.6130147,11284.79296875,250.9
1771990897.6135352,12029.015625,224.4
1771990899.6140318,11777.484375,348.4
1771990901.6146426,10395.484375,360.9
1771990903.6151147,8621.37109375,352.9
1771990905.6157312,7970.359375,362.4
1771990907.616397,6317.125,356.4
1771990909.616947,4839.37109375,341.4
1771990911.6175287,3323.03125,343.4
1771990913.6180062,2928.87890625,369.9
1771990915.6184728,2229.42578125,266.9
1771990917.619081,2478.60546875,140.0
1771990919.6195588,3197.078125,321.4
1771990921.6200042,4107.66796875,189.5
1771990923.6204383,4814.578125,279.9
1771990925.6208827,5734.3203125,270.4
1771990927.6213675,6432.8203125,176.0
1771990929.6219807,6908.75390625,289.9
1771990931.6224256,7765.5,204.9
1771990933.6228592,8445.15625,292.9
1771990935.6233037,9355.2890625,274.9
1771990937.623796,10156.71875,156.0
1771990939.6242123,10510.8984375,311.4
1771990941.6246467,11382.91796875,212.0
1771990943.625148,12269.453125,290.9
1771990945.6255944,11467.02734375,330.9
1771990947.6260924,10156.6328125,366.9
1771990949.626791,8525.62109375,350.4
1771990951.6273124,6807.64453125,347.9
1771990953.628091,6518.07421875,369.9
1771990955.6285477,4685.58203125,345.4
1771990957.629007,2950.89453125,341.4
1771990959.6305933,1277.29296875,340.8
1771990961.6310332,2082.13671875,244.9
1771990963.632105,2860.9921875,200.4
1771990965.63261,4096.51953125,296.4
1771990967.633328,4395.19921875,140.5
1771990969.6339257,5020.88671875,323.4
1771990971.6343534,5879.01171875,215.4
1771990973.6348872,6797.609375,266.4
1771990975.6353972,7953.0078125,285.9
1771990977.63604,7935.5625,129.0
1771990979.6367407,8664.6640625,319.4
1771990981.637171,9494.66015625,236.9
1771990983.6378632,10445.8828125,244.4
1771990985.6383772,11316.76171875,289.4
1771990987.6388168,11531.62890625,135.0
1771990989.6393113,12173.44140625,348.4
1771990991.639735,10404.2890625,356.4
1771990993.6403232,9616.1171875,364.9
1771990995.640759,8171.36328125,360.9
1771990997.6412249,6700.8203125,345.9
1771990999.6416605,5081.7734375,342.9
1771991001.6422126,4587.59765625,364.9
1771991003.642662,2909.26953125,349.9
1771991005.6431108,1535.265625,275.4
1771991007.6435382,2549.84765625,258.9
1771991009.6440065,3554.39453125,244.4
1771991011.6445448,4432.62890625,241.4
1771991013.6450415,3137.0546875,362.4
1771991015.6459475,1372.73046875,345.4
1771991017.646405,1746.4140625,384.9
1771991019.646843,1424.72265625,377.4
1771991021.6472561,1480.4296875,380.9
1771991023.6477234,1565.12109375,381.9
1771991025.6482122,1466.14453125,382.9
1771991027.6486714,1466.16796875,387.9
1771991029.6490307,1276.76171875,340.9
1771991031.6494677,2000.92578125,224.0
1771991033.6500285,2860.234375,147.5
1771991035.6505573,3376.60546875,296.9
1771991037.6510038,4181.2734375,176.0
1771991039.651409,4851.046875,303.4
1771991041.6518538,5801.92578125,247.9
1771991043.6523433,6555.7109375,214.4
1771991045.6528227,7442.83203125,290.4
1771991047.653241,7832.0078125,163.0
1771991049.6537666,8475.90234375,313.9
1771991051.6542044,9421.7265625,252.9
1771991053.6546822,10203.9765625,195.0
1771991055.655177,10819.8203125,292.4
1771991057.6556098,11460.43359375,179.0
1771991059.6560621,12134.890625,303.9
1771991061.6565228,11019.11328125,360.9
1771991063.6570184,10096.88671875,369.4
1771991065.6575592,8532.859375,353.4
1771991067.6580424,6710.3359375,345.9
1771991069.6586163,6082.51171875,355.9
1771991071.6594312,4493.20703125,350.9
1771991073.6599133,3100.59375,348.9
1771991075.6603754,1324.74609375,312.4
1771991077.660825,2160.37890625,222.5
1771991079.6613147,3100.671875,251.9
1771991081.6617446,3887.625,266.4
1771991083.662212,4692.6015625,167.5
1771991085.6628413,5196.2734375,292.4
1771991087.6632855,5959.87890625,193.5
1771991089.6637042,6637.69140625,293.9
1771991091.664151,7543.9140625,274.4
1771991093.6646318,8332.40625,163.0
1771991095.6650822,8704.19140625,298.4
1771991097.665512,9580.52734375,205.0
1771991099.66594,10260.99609375,293.4
1771991101.6663744,11174.6015625,273.4
1771991103.666843,11981.09765625,152.5
1771991105.6674001,11980.83984375,350.4
1771991107.6681259,10252.953125,354.9
1771991109.668572,8931.15625,358.4
1771991111.6690583,8430.26953125,371.4
1771991113.6695063,6615.2109375,345.4
1771991115.6699953,4973.0,341.9
1771991117.6704323,4141.57421875,354.4
1771991119.6708937,2669.9453125,359.9
1771991121.671346,1578.38671875,267.4
1771991123.6717796,2324.8828125,174.5
1771991125.6722362,3046.77734375,295.4
1771991127.6726687,4049.90625,224.0
1771991129.6731665,4971.8828125,270.4
1771991131.6735995,5680.1328125,277.4
1771991133.6742525,6496.8828125,138.0
1771991135.674674,6847.17578125,318.9
1771991137.6751416,7721.3984375,205.0
1771991139.6756408,8620.30859375,279.4
1771991141.676331,9804.62890625,285.4
1771991143.6769364,10031.87109375,133.0
1771991145.6773918,10492.46875,319.9
1771991147.6777797,11354.65234375,216.0
1771991149.6782608,12269.875,269.9
1771991151.678852,12054.0390625,341.4
1771991153.6793337,10156.55078125,359.4
1771991155.6798098,8396.81640625,346.9
1771991157.680249,6902.65625,349.4
1771991159.680704,6577.84375,369.4
1771991161.6813176,4683.8359375,338.9
1771991163.6817832,3052.66796875,345.4
1771991165.682248,1383.0078125,344.4
1771991167.6826754,2069.3828125,245.9
1771991169.6831365,2860.37109375,192.5
1771991171.6836188,3977.5546875,295.9
1771991173.6842601,4268.921875,142.5
1771991175.6847599,4972.83984375,321.4
1771991177.6851988,5868.875,220.9
1771991179.6856802,6796.5078125,257.4
1771991181.6862988,7964.8984375,287.4
1771991183.6869676,8005.390625,130.5
1771991185.6874335,8620.609375,318.4
1771991187.6878746,9509.26171875,227.4
1771991189.6883938,10444.92578125,254.4
1771991191.688961,11498.16796875,288.4
1771991193.6898396,11532.15625,132.4
1771991195.6904085,12171.9453125,351.9
1771991197.6909406,10444.16015625,355.4
1771991199.6915405,9787.54296875,365.4
1771991201.6919959,8065.203125,358.4
1771991203.6924891,6700.27734375,349.4
1771991205.6930792,5109.18359375,342.4
1771991207.6936388,4680.8515625,366.4
1771991209.6941218,2908.42578125,352.9
1771991211.694534,1476.25390625,286.9
1771991213.6949596,2266.69921875,185.5
1771991215.6954448,3004.671875,285.4
1771991217.695869,3993.30859375,233.9
1771991219.6963172,4972.09765625,235.4
1771991221.6968334,5947.73828125,287.9
1771991223.6978862,6060.79296875,130.9
1771991225.6983562,6762.06640625,319.4
1771991227.698792,7658.8046875,243.4
1771991229.6993172,8552.65234375,237.4
1771991231.6998343,9372.4453125,287.4
1771991233.70026,9692.5,143.0
1771991235.7006936,10333.58203125,318.9
1771991237.7011392,11287.3359375,248.4
1771991239.7016263,12028.4453125,226.4
1771991241.7021246,11906.58203125,349.4
1771991243.702556,10145.87890625,350.4
1771991245.7031198,8450.5703125,352.9
1771991247.7036018,7334.12109375,357.4
1771991249.7040775,6436.83984375,366.9
1771991251.7045233,4944.4765625,342.9
1771991253.7053318,3052.2421875,341.9
1771991255.7058308,1483.05859375,348.4
1771991257.706277,2060.25390625,255.4
1771991259.7067435,2860.484375,185.0
1771991261.7072299,3855.2109375,296.4
1771991263.7085097,4236.015625,140.9
1771991265.7089944,4972.2734375,321.9
1771991267.7094257,5859.70703125,226.9
1771991269.7099059,6796.9296875,251.4
1771991271.71045,7946.61328125,284.4
1771991273.71108,7978.10546875,130.5
1771991275.7115655,8621.06640625,319.9
1771991277.7120168,9520.80859375,221.4
1771991279.7124975,10446.15625,261.9
1771991281.7132244,11630.51953125,289.9
1771991283.713846,11725.01171875,132.0
1771991285.7144358,12256.078125,351.4
1771991287.7150073,10379.70703125,353.4
1771991289.7154493,9258.3828125,358.9
1771991291.7159145,8094.3828125,369.4
1771991293.7164059,6702.8984375,347.9
1771991295.7168984,5022.19140625,342.4
1771991297.7174315,4106.58203125,357.4
1771991299.7179003,2671.30859375,356.9
1771991301.718359,1758.36328125,275.4
1771991303.7189867,2686.39453125,226.9
1771991305.7194278,3692.5625,250.4
1771991307.7199242,4182.7890625,277.4
1771991309.720374,3051.46484375,372.4
1771991311.7208664,1583.55859375,350.9
1771991313.7213442,1614.76171875,380.9
1771991315.7218359,1470.3046875,374.9
1771991317.722298,1566.64453125,380.9
1771991319.7227771,1567.36328125,380.4
1771991321.7232578,1468.30859375,381.4
1771991323.7237587,1373.35546875,385.4
1771991325.724108,1279.36328125,340.9
