timestamp,ram_mb,cpu_percent
1771871345.5668275,3965.81640625,376.8
1771871347.5672457,1777.03515625,334.4
1771871349.5676615,3185.91015625,317.9
1771871351.5681074,4134.73828125,210.0
1771871353.5685408,1630.70703125,511.9
1771871355.568961,2610.28125,209.0
1771871357.5693967,4035.15234375,320.4
1771871359.5700088,2786.3515625,426.9
1771871361.5704215,2398.328125,292.4
1771871363.5708523,3331.0703125,207.5
1771871365.5713255,3849.296875,368.9
1771871367.5717614,1770.984375,350.4
1771871369.572184,3179.44921875,318.9
1771871371.5726416,4130.6875,208.0
1771871373.5731397,1625.16796875,507.4
1771871375.5735717,2557.51171875,208.5
1771871377.5739877,3984.1953125,318.4
1771871379.5746617,2448.5859375,430.4
1771871381.575096,2406.48828125,283.9
1771871383.5759897,3339.85546875,208.0
1771871385.5765045,3957.421875,374.8
1771871387.57693,1780.37890625,344.9
1771871389.5773604,3209.07421875,317.4
1771871391.5778158,4152.4375,209.5
1771871393.5782568,1609.359375,510.9
1771871395.5786772,2540.38671875,208.5
1771871397.579123,3959.87109375,319.9
1771871399.579584,2626.01953125,402.4
1771871401.5800154,2411.390625,309.4
1771871403.5804455,3339.859375,208.5
1771871405.580906,3797.546875,333.9
1771871407.5812752,1757.63671875,385.9
1771871409.581695,3222.42578125,318.4
1771871411.5820718,4164.359375,209.0
1771871413.5824976,1598.61328125,506.9
1771871415.5829413,2529.90625,208.0
1771871417.583347,3957.21875,318.4
1771871419.5839574,2500.35546875,400.9
1771871421.58438,2437.2265625,317.9
1771871423.5848327,3377.546875,208.5
1771871425.585273,3872.08984375,337.4
1771871427.5857115,1752.984375,378.9
1771871429.5861578,3165.3203125,313.9
1771871431.586594,4115.30078125,209.0
1771871433.587056,1613.38671875,502.9
1771871435.5874887,2545.08203125,208.5
1771871437.5879412,4010.58203125,319.9
1771871439.5886612,2642.58203125,419.4
1771871441.5890977,2395.25,298.4
1771871443.589519,3323.0390625,208.5
1771871445.5903707,3775.6875,350.4
1771871447.590791,1762.84375,363.9
1771871449.5912125,3182.78515625,318.4
1771871451.591644,4152.4921875,209.0
1771871453.5921252,1612.4609375,511.9
1771871455.5926394,2544.3046875,208.9
1771871457.5930748,3970.41015625,319.4
1771871459.593826,2711.16015625,419.4
1771871461.5942519,2430.14453125,291.9
1771871463.5948863,3395.08203125,206.9
1771871465.595564,3896.55078125,366.9
1771871467.5960333,1777.95703125,352.4
1771871469.5965693,3242.04296875,319.4
1771871471.597033,4184.74609375,208.9
1771871473.5974815,1613.625,510.4
1771871475.5979984,2582.0078125,208.9
1771871477.5984535,4015.70703125,311.9
1771871479.598918,2550.5703125,419.9
1771871481.5995195,2433.515625,287.9
1771871483.5999787,3367.53125,206.4
1771871485.6007028,3966.578125,378.4
1771871487.6030266,1780.9375,339.2
1771871489.603446,3195.48046875,308.9
1771871491.6080933,4137.41015625,216.2
1771871493.6086013,1615.77734375,520.5
1771871495.6090722,2564.14453125,212.4
1771871497.6096168,3984.78125,324.9
1771871499.6100872,2568.328125,406.9
1771871501.6106331,2371.1953125,326.9
1771871503.6110466,3301.91015625,209.0
1771871505.6117544,4005.26171875,330.9
1771871507.6122026,1744.05078125,397.4
1771871509.6126928,3456.30078125,310.9
1771871511.6131628,4146.6328125,218.9
1771871513.6139014,1809.359375,497.8
1771871515.6143544,2564.71484375,222.9
1771871517.614909,4182.99609375,303.9
1771871519.6155837,2836.3515625,383.4
1771871521.6161861,2424.6640625,329.9
1771871523.6166525,3327.73828125,234.9
1771871525.6171408,4239.38671875,308.9
1771871527.6176455,1717.015625,410.4
1771871529.6186361,3147.8125,291.9
1771871531.6191008,4072.25390625,242.4
1771871533.6196358,1499.63671875,473.4
1771871535.6200988,2490.7265625,247.9
1771871537.6206298,3812.546875,279.4
1771871539.6214256,2993.328125,394.4
1771871541.621944,2233.22265625,324.4
1771871543.6223464,3269.97265625,249.4
1771871545.6231623,4476.4296875,302.9
1771871547.6236103,1711.8359375,417.4
1771871549.6250126,3148.33984375,282.3
1771871551.625471,4075.16796875,239.9
1771871553.6260078,1712.890625,483.9
1771871555.6264524,2505.53125,225.4
1771871557.6270769,4184.546875,304.4
1771871559.6278968,2596.49609375,382.4
1771871561.6283572,2489.28515625,336.4
1771871563.6287518,3309.8046875,207.5
1771871565.6292107,4361.65625,328.9
1771871567.6296415,1734.25390625,391.9
1771871569.6301346,3273.38671875,314.4
1771871571.6305575,4107.625,207.5
1771871573.6309924,1593.70703125,504.9
1771871575.631436,2526.05078125,207.5
1771871577.6318862,3956.59375,313.4
1771871579.632368,2636.62890625,401.9
1771871581.632796,2388.2734375,305.4
1771871583.6332228,3320.66015625,207.5
1771871585.633833,3776.125,355.4
1771871587.634264,1767.34765625,353.4
1771871589.6346922,3227.30859375,313.9
1771871591.6351502,4169.3046875,207.5
1771871593.6355298,1626.07421875,500.9
1771871595.635988,2557.5703125,207.5
1771871597.6364267,3988.77734375,313.9
1771871599.6370912,2435.15625,433.9
1771871601.637537,2477.3671875,276.4
1771871603.6388118,3422.36328125,220.9
1771871605.6394997,3792.66796875,374.3
1771871607.6400626,1983.84375,347.9
1771871609.640487,3212.23828125,285.9
1771871611.6408942,4350.18359375,242.0
1771871613.6412897,1664.078125,464.9
1771871615.6417243,2822.18359375,249.4
1771871617.6421742,4026.62890625,273.4
1771871619.6425593,1299.46875,444.4
1771871621.6429913,2457.21875,263.4
1771871623.6434734,3648.66015625,257.9
1771871625.6439676,3211.58203125,385.4
1771871627.6443758,2057.2890625,329.9
1771871629.6448004,3253.48828125,258.4
1771871631.645453,4390.85546875,279.9
1771871633.6458607,1703.203125,426.9
1771871635.6462944,2909.63671875,269.9
1771871637.6467266,4064.3515625,254.9
1771871639.6473658,1429.44140625,464.9
1771871641.6477888,2488.4453125,250.9
1771871643.6484413,3800.1640625,275.4
1771871645.649331,3126.484375,397.8
1771871647.650009,2307.28515625,322.9
1771871649.650432,3300.40625,246.4
1771871651.6515353,4544.73046875,304.4
1771871653.6519523,1720.1015625,417.9
1771871655.652558,3014.875,276.4
1771871657.6530015,4134.61328125,254.4
1771871659.6534011,1328.2265625,464.9
1771871661.6538396,2507.76171875,260.9
1771871663.6542315,3709.0078125,270.9
1771871665.6553898,3274.1171875,394.3
1771871667.6558673,2099.2265625,322.4
1771871669.6562965,3317.6875,264.9
1771871671.6569042,4485.9140625,275.9
1771871673.6573062,1688.8828125,445.9
1771871675.6577132,2848.62109375,261.9
1771871677.658169,4052.05078125,259.9
1771871679.6585724,1324.890625,453.9
1771871681.6590207,2480.29296875,256.4
1771871683.659433,3684.3203125,267.4
1771871685.6602914,3014.11328125,396.9
1771871687.6609824,2331.10546875,325.9
1771871689.6614244,3277.2265625,239.4
1771871691.6623204,4207.140625,306.9
1771871693.662739,1725.1328125,404.9
1771871695.6635547,3379.78515625,304.4
1771871697.664054,4088.72265625,217.9
1771871699.6645112,1705.87109375,502.9
1771871701.6649625,2519.12890625,208.0
1771871703.665399,3947.80078125,314.9
1771871705.6660242,2586.37109375,387.9
1771871707.6664689,2374.04296875,323.4
1771871709.6669245,3316.6328125,207.5
1771871711.6677604,3832.6328125,333.4
1771871713.66816,1751.984375,376.9
1771871715.6685994,3171.33203125,317.4
1771871717.6690562,4141.796875,208.5
1771871719.6694937,1611.9921875,500.4
1771871721.6699338,2543.66796875,209.0
1771871723.6703765,3974.53125,313.9
1771871725.670875,2664.640625,423.9
1771871727.6713128,2407.0859375,286.9
1771871729.6730468,3339.65234375,207.9
1771871731.6735926,3853.90625,380.3
1771871733.6740258,1926.01953125,358.4
1771871735.6747358,1962.625,380.9
1771871737.6758533,1393.0625,694.2
1771871739.6762972,1396.30859375,726.2
1771871741.676884,1328.2734375,729.3
1771871743.6778593,1898.1953125,196.9
1771871745.6783147,3219.5078125,290.4
1771871747.6787517,4359.44140625,239.4
1771871749.6792004,1663.3828125,459.9
1771871751.679901,2847.78515625,248.9
1771871753.6803064,4031.640625,266.4
1771871755.6807742,1299.98046875,440.9
1771871757.6812148,2467.75,258.4
1771871759.6817963,3656.25,259.4
1771871761.6826563,3296.41015625,390.8
1771871763.6832948,2156.35546875,315.9
1771871765.6837337,3273.27734375,245.9
1771871767.6841946,4331.18359375,301.9
1771871769.684627,1728.609375,394.9
1771871771.6858957,3387.953125,305.4
1771871773.6863081,4093.34765625,209.9
1771871775.6867566,1596.81640625,491.4
1771871777.687178,2531.87890625,205.0
1771871779.687603,3975.04296875,310.4
1771871781.6883445,2663.015625,411.9
1771871783.6887755,2430.5078125,287.4
1771871785.6892147,3364.546875,206.0
1771871787.6899967,3974.43359375,374.9
1771871789.6914356,1783.57421875,337.3
1771871791.691891,3203.02734375,299.4
1771871793.6924834,4339.96875,230.9
1771871795.6929257,1670.48046875,464.4
1771871797.6933534,2839.484375,242.9
1771871799.6937797,4057.0625,271.9
1771871801.6941707,1298.97265625,445.4
1771871803.694582,2455.55859375,263.9
1771871805.695023,3644.51953125,257.9
1771871807.6954892,3175.6015625,381.9
1771871809.6959229,2052.12109375,332.9
1771871811.6963565,3255.703125,261.4
1771871813.6969833,4468.14453125,271.9
1771871815.6974192,1684.03125,447.9
1771871817.6978571,2848.1015625,266.9
1771871819.6982846,4041.12890625,263.9
1771871821.6986976,1298.85546875,454.9
1771871823.6991146,2460.36328125,267.4
1771871825.6995323,3636.5859375,261.4
1771871827.7000074,3161.8671875,379.4
1771871829.7004266,2067.83203125,343.4
1771871831.7008636,3234.3359375,267.9
1771871833.7012815,4428.10546875,261.9
1771871835.7017338,1669.765625,459.4
1771871837.7022085,2846.48828125,260.4
1771871839.7026534,4027.9296875,269.4
1771871841.7242904,1290.125,448.7
1771871843.7247155,2451.9296875,268.4
1771871845.7252104,3638.4140625,260.4
1771871847.72571,3208.89453125,368.9
1771871849.7262132,2048.80078125,345.4
1771871851.7266526,3224.5703125,277.4
1771871853.7271247,4391.69921875,252.4
1771871855.7275643,1660.2578125,468.9
1771871857.7280157,2781.06640625,245.9
1771871859.7284575,4018.59765625,281.9
1771871861.786459,1290.9921875,442.4
1771871863.786904,2451.60546875,268.3
1771871865.787321,3628.703125,260.4
1771871867.787798,3199.76171875,371.4
1771871869.7882729,2066.78515625,346.4
1771871871.788733,3226.57421875,272.4
1771871873.789215,4434.203125,257.9
1771871875.789764,1673.890625,464.4
1771871877.7902236,2838.4140625,248.9
1771871879.790675,4059.08984375,280.4
1771871881.8552158,1290.85546875,445.6
1771871883.85563,2450.375,268.9
1771871885.8560548,3626.73046875,261.4
1771871887.856662,3199.953125,365.9
1771871889.8574326,1992.05859375,345.4
1771871891.8578808,3216.84375,286.4
1771871893.858277,4350.796875,245.4
1771871895.858699,1653.8515625,478.4
1771871897.8591237,2772.01953125,245.4
1771871899.859561,4008.0078125,285.4
1771871901.8600385,2013.30078125,445.4
1771871903.860471,2425.20703125,274.4
1771871905.8614223,3500.015625,233.9
1771871907.8621225,3692.5859375,368.9
1771871909.8631768,1811.99609375,340.3
1771871911.8636007,3200.18359375,301.4
1771871913.8645222,4189.45703125,225.9
1771871915.8649588,1639.96875,488.9
1771871917.865875,2600.31640625,223.9
1771871919.8663037,3996.64453125,302.9
1771871921.8667607,2370.77734375,438.9
1771871923.8671927,2417.19140625,277.9
1771871925.8684003,3370.12109375,222.4
1771871927.8688846,3736.4375,371.9
1771871929.87166,1780.04296875,338.7
1771871931.8721187,3194.515625,308.8
1771871933.8747606,4137.828125,219.2
1771871935.8751767,1633.7890625,497.3
1771871937.8779314,2561.4140625,214.8
1771871939.8783677,3991.41015625,310.3
1771871941.8790338,2490.27734375,433.9
1771871943.8794663,2409.58984375,281.4
1771871945.8815181,3339.59375,210.4
1771871947.882351,3849.42578125,378.7
1771871949.882783,1774.23828125,344.4
1771871951.8832197,3179.890625,319.9
1771871953.8836405,4127.30859375,209.0
1771871955.884125,1611.89453125,513.9
1771871957.8845568,2540.671875,211.5
1771871959.885001,3966.3515625,319.9
1771871961.8855033,2686.58984375,413.4
1771871963.885956,2382.18359375,309.9
1771871965.8863845,3311.1796875,210.5
1771871967.8871124,3814.4609375,338.9
1771871969.887546,1743.81640625,383.4
1771871971.888013,3150.12890625,319.4
1771871973.888452,4099.37109375,210.0
1771871975.8892782,1829.5234375,511.3
1771871977.8897185,2513.18359375,211.9
1771871979.8902109,4186.91796875,313.4
1771871981.8906803,2756.92578125,382.4
1771871983.8912294,2531.75,331.4
1771871985.8916597,3293.921875,226.9
1771871987.8921404,4270.65625,313.4
1771871989.8925817,1714.78125,412.4
1771871991.8937213,3148.07421875,288.4
1771871993.8941648,4072.0078125,241.9
1771871995.894625,1420.97265625,471.9
1771871997.895068,2486.328125,252.9
1771871999.895484,3686.90625,271.9
1771872001.895971,3317.1171875,401.9
1771872003.8963761,2103.375,318.4
1771872005.8967893,3258.90625,257.9
1771872007.897418,4341.94921875,285.4
1771872009.8978667,1691.98046875,436.9
1771872011.89828,2849.44921875,266.9
1771872013.898704,4046.41015625,263.4
1771872015.8991165,1300.015625,457.9
1771872017.8995504,2462.10546875,264.9
1771872019.8999877,3639.87109375,263.4
1771872021.9004593,3119.578125,377.9
1771872023.900919,2068.16015625,346.4
1771872025.9013548,3240.34765625,268.9
1771872027.90183,4435.23828125,258.9
1771872029.9022613,1662.8359375,464.9
1771872031.9026666,2771.68359375,247.4
1771872033.9031126,4016.7109375,284.4
1771872035.9913528,1973.5625,439.6
1771872037.9917786,2450.21875,269.4
1771872039.9921913,3627.28515625,259.9
1771872041.9926734,3151.64453125,362.9
1771872043.9931302,2020.640625,347.4
1771872045.9935603,3219.73828125,281.9
1771872047.9939775,4349.57421875,245.9
1771872049.9944224,1653.68359375,477.9
1771872051.9950051,2772.70703125,245.4
1771872053.9954371,4010.15625,284.9
1771872055.9959514,2164.765625,449.4
1771872057.9963965,2422.82421875,275.9
1771872059.997442,3396.7109375,227.9
1771872061.9980042,3692.11328125,370.4
1771872064.0005481,1781.41796875,338.7
1771872066.001012,3192.32421875,315.8
1771872068.0028882,4147.859375,212.9
1771872070.003328,1624.93359375,509.7
1771872072.0037594,2556.6484375,208.5
1771872074.0041928,3984.30078125,317.9
1771872076.004823,2685.796875,431.4
1771872078.0052648,2398.44921875,292.9
1771872080.0057354,3328.40625,209.5
1771872082.006222,3729.70703125,364.9
1771872084.0066562,1760.9609375,358.4
1771872086.0071125,3166.94921875,320.9
1771872088.0075433,4115.8359375,210.5
1771872090.0080206,1593.890625,516.9
1771872092.0084984,2524.34375,210.0
1771872094.0089564,3949.58203125,319.9
1771872096.0094528,2587.02734375,386.4
1771872098.0099273,2570.91796875,334.9
1771872100.0103612,3295.41796875,210.5
1771872102.0108328,3987.84765625,319.9
1771872104.0112562,1736.66015625,394.4
1771872106.0116994,3226.91796875,316.4
1771872108.0121408,4096.96875,208.0
1771872110.012579,1625.46484375,503.4
1771872112.0130253,2520.72265625,207.5
1771872114.0134678,3948.8046875,317.4
1771872116.0141127,2586.8125,384.4
1771872118.0145764,2370.58203125,330.9
1771872120.0150359,3299.65625,207.5
1771872122.0155318,3967.56640625,327.9
1771872124.015999,1740.48828125,384.4
1771872126.0164385,3149.265625,315.9
1771872128.0169072,4098.47265625,208.0
1771872130.0175035,1798.1796875,507.4
1771872132.017964,2514.66015625,208.4
1771872134.0185456,4186.1640625,310.4
1771872136.0190446,2615.62109375,377.4
1771872138.0197988,2607.71484375,335.4
1771872140.0202308,3289.02734375,217.4
1771872142.0207796,4316.66015625,318.4
1771872144.0212116,1735.7734375,396.4
1771872146.0219054,3331.75390625,299.4
1771872148.0223346,4140.49609375,228.4
1771872150.0230138,1742.47265625,487.9
1771872152.023456,2504.32421875,224.9
1771872154.02413,4101.01171875,300.4
1771872156.0249236,2777.9296875,381.4
1771872158.0253768,2264.2734375,323.9
1771872160.0259385,1383.296875,409.9
1771872162.0268455,1391.73828125,727.8
1771872164.0273914,1359.5,725.2
1771872166.027709,1328.05078125,635.9
