timestamp,ram_mb,cpu_percent
1771994689.7242565,1844.16796875,506.4
1771994691.7247047,1844.16796875,477.4
1771994693.7250934,1844.16796875,465.4
1771994695.7257633,1844.16796875,484.8
1771994697.7261271,1844.16796875,510.4
1771994699.7265346,1844.16796875,455.9
1771994701.7268922,1844.16796875,648.9
1771994703.7272992,1844.73046875,316.9
1771994705.7282693,1844.73046875,449.3
1771994707.728669,1844.73046875,499.4
1771994709.7293465,1844.73046875,506.8
1771994711.729971,1844.73046875,479.4
1771994713.7384114,1844.73046875,509.6
1771994715.7388322,1844.73046875,453.1
1771994717.739257,1844.73046875,497.9
1771994719.739893,1844.73046875,471.4
1771994721.7402763,1844.73046875,493.9
1771994723.74087,1844.73046875,484.9
1771994725.7412918,1844.73046875,483.4
1771994727.741664,1844.73046875,485.9
1771994729.7420425,1844.73046875,485.9
1771994731.7424405,1844.73046875,484.9
1771994733.7428405,1844.73046875,484.4
1771994735.7432334,1848.66796875,433.4
1771994737.7436063,1848.66796875,478.9
1771994739.7440298,1848.66796875,485.9
1771994741.7443874,1848.66796875,505.9
1771994743.7502615,1848.66796875,485.9
1771994745.7506645,1848.66796875,463.1
1771994747.7515452,1848.66796875,472.8
1771994749.7519774,1848.66796875,465.9
1771994751.7523756,1848.66796875,486.4
1771994753.752797,1848.66796875,481.9
1771994755.7532237,1848.66796875,509.9
1771994757.7536168,1848.66796875,488.9
1771994759.7540197,1848.66796875,502.4
1771994761.754428,1848.66796875,435.9
1771994763.7548287,1847.5,512.9
1771994765.7551544,1847.5,481.9
1771994767.7555704,1847.5,479.4
1771994769.7559862,1847.5,508.9
1771994771.7563622,1847.5,464.4
1771994773.7567484,1847.5,485.9
1771994775.7571545,1847.5,511.9
1771994777.757521,1847.5,498.9
1771994779.7578819,1847.5,508.9
1771994781.758276,1847.5,643.4
1771994783.7592478,1847.5,334.9
1771994785.7596602,1847.5,502.3
1771994787.7600803,1847.5,481.9
1771994789.76051,1847.5,479.4
1771994791.7608812,1847.5,508.9
1771994793.762256,1847.5,462.3
1771994795.7633958,1847.5,481.2
1771994797.7637765,1847.5,475.9
1771994799.764195,1847.5,496.9
1771994801.7646255,1847.5,480.9
1771994803.7650292,1847.5,471.9
1771994805.765437,1847.5,479.4
1771994807.7658463,1847.5,502.4
1771994809.7662253,1847.5,479.4
1771994811.7666883,1847.5,492.9
1771994813.7670867,1847.5,479.4
1771994815.767495,1847.5,462.4
1771994817.76788,1847.5,481.9
1771994819.76826,1847.5,460.9
1771994821.7686641,1847.5,483.9
1771994823.7691717,1847.5,482.4
1771994825.7696016,1847.5,481.9
1771994827.7700531,1866.625,476.9
1771994829.7704394,1866.625,470.4
1771994831.7709436,1866.625,486.9
1771994833.7713785,1866.625,486.9
1771994835.7722318,1826.83203125,472.9
1771994837.7726245,1826.83203125,485.8
1771994839.773015,1826.83203125,475.4
1771994841.7745087,1826.83203125,482.2
1771994843.7757506,1826.83203125,485.7
1771994845.7761571,1826.83203125,473.3
1771994847.7764761,1826.83203125,491.4
1771994849.7769442,1826.83203125,509.4
1771994851.7786272,1826.83203125,438.2
1771994853.7792845,1826.83203125,529.8
1771994855.7796524,1826.83203125,492.4
1771994857.7800763,1826.83203125,492.4
1771994859.7804594,1826.83203125,494.9
1771994861.781058,1826.83203125,492.9
1771994863.7882156,1826.83203125,561.5
1771994865.7886093,1826.83203125,423.9
1771994867.7893188,1826.83203125,496.8
1771994869.7897096,1826.83203125,477.9
1771994871.7901082,1826.83203125,494.9
1771994873.7905319,1826.83203125,499.4
1771994875.7912955,1826.83203125,493.9
1771994877.7917054,1826.83203125,468.8
1771994879.792934,1826.83203125,495.3
1771994881.7933173,1826.83203125,500.8
1771994883.7939181,1826.83203125,485.4
1771994885.7943628,1826.83203125,488.4
1771994887.7949586,1826.83203125,473.4
1771994889.7953799,1826.83203125,492.9
1771994891.7957678,1826.83203125,504.4
1771994893.7962372,1826.83203125,473.9
1771994895.7966595,1826.83203125,457.9
1771994897.7970943,1826.83203125,513.9
1771994899.7977254,1826.83203125,490.4
1771994901.7984524,1826.83203125,492.3
1771994903.7988627,1826.83203125,492.4
1771994905.79942,1826.83203125,470.9
1771994907.800125,1826.83203125,501.8
1771994909.8005006,1826.83203125,487.4
1771994911.8009129,1826.83203125,499.9
1771994913.801767,1826.83203125,466.3
1771994915.8021564,1826.83203125,508.9
1771994917.802503,1826.83203125,506.9
1771994919.8030982,1826.83203125,490.4
1771994921.803462,1826.83203125,497.9
1771994923.8040874,1826.83203125,487.4
1771994925.8045232,1826.83203125,510.3
1771994927.8053215,1826.83203125,505.8
1771994929.8056984,1826.83203125,476.4
1771994931.806137,1826.83203125,498.9
1771994933.806515,1826.83203125,489.9
1771994935.806943,1826.83203125,440.4
1771994937.8073256,1843.3671875,488.4
1771994939.807724,1843.3671875,489.9
1771994941.8131738,1843.3671875,484.7
1771994943.8135564,1843.3671875,488.4
1771994945.8138993,1843.3671875,569.9
